PostID,Time,Ticks,TweetUrl,Content,UserHandle,UserName,RetweetNum,LikeNum,UserID,UserUrl,Location
1411923120219471872,Mon Jul 05 05:41:18 +0000 2021,1625463678,https://twitter.com/google/status/1411923120219471872,"@Lili01051299 Hi Lili. Are you getting a specific error message when you try signing into your Google account? Without revealing your email address, give us the exact wording &amp; we'll try and point you in the right direction. This guide may also help: https://t.co/2onqlsMNnL.",google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1411923984225083397,Mon Jul 05 05:44:44 +0000 2021,1625463884,https://twitter.com/google/status/1411923984225083397,@akankshamahi Hi Akanksha. Have you already tried recovering your account by completing the steps here: https://t.co/CJQaJUw3RV? These tips may help: https://t.co/vQSZijYFh6. Let us know.,google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1411928949349928961,Mon Jul 05 06:04:28 +0000 2021,1625465068,https://twitter.com/google/status/1411928949349928961,"@xjoehh Hi Joe. Just to confirm, did you try resetting your password by completing the steps on this page: https://t.co/CJQaJUw3RV? These tips may help: https://t.co/vQSZijYFh6. Let us know.",google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1411929692479832066,Mon Jul 05 06:07:25 +0000 2021,1625465245,https://twitter.com/google/status/1411929692479832066,@Ajay42128814 We do want to help. Please follow @Google and let us know when you have so we can share next steps.,google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1411933172586192897,Mon Jul 05 06:21:15 +0000 2021,1625466075,https://twitter.com/google/status/1411933172586192897,"@sachinmangad Hi Sachin. You can skip that step using ""Try another way"" but we suggest answering all questions as best as you can. Keep us posted.",google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1411933311375659013,Mon Jul 05 06:21:48 +0000 2021,1625466108,https://twitter.com/google/status/1411933311375659013,@abhishek5963 Hi Abhishek. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1411933854559055872,Mon Jul 05 06:23:58 +0000 2021,1625466238,https://twitter.com/google/status/1411933854559055872,@Anurag04955358 Hi Anurag. Let's see what we can do to help. Look out for a DM with next steps.,google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1411949981192359937,Mon Jul 05 07:28:02 +0000 2021,1625470082,https://twitter.com/google/status/1411949981192359937,"@Ritikchaurasia_ Hi Ritik. Are you getting a specific error message when you try signing into your Google account? Without revealing your email address, give us the exact wording &amp; we'll try and point you in the right direction. This guide may also help: https://t.co/2onqlsMNnL.",google,google,0,1,20536157,https://twitter.com/google,"Mountain View, CA"
1411954910325846017,Mon Jul 05 07:47:38 +0000 2021,1625471258,https://twitter.com/google/status/1411954910325846017,@ItsThakare Hi Rishabh. Let's see what we can do to help. Look out for a DM with next steps.,google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1411958133929488384,Mon Jul 05 08:00:26 +0000 2021,1625472026,https://twitter.com/google/status/1411958133929488384,@DeepakG63560403 Hi Deepak. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410976519732793347,Fri Jul 02 14:59:51 +0000 2021,1625237991,https://twitter.com/google/status/1410976519732793347,@james_azam Hi James. Have you already tried recovering your account using the steps here: https://t.co/CJQaJUw3RV? These tips may help: https://t.co/vQSZijYFh6. Let us know.,google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410977536180379648,Fri Jul 02 15:03:53 +0000 2021,1625238233,https://twitter.com/google/status/1410977536180379648,@dougggcat Hmm. Let's see what we can do to help. Look out for a DM with next steps.,google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410977983377162245,Fri Jul 02 15:05:40 +0000 2021,1625238340,https://twitter.com/google/status/1410977983377162245,@BobWanga2 Hi Bob. Let's see what we can do to help. Look out for a DM with next steps.,google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410978206157611009,Fri Jul 02 15:06:33 +0000 2021,1625238393,https://twitter.com/google/status/1410978206157611009,@Sunil26342126 Hi Sunil. Have you already tried recovering your account by completing the steps here: https://t.co/CJQaJUw3RV? These tips may help: https://t.co/vQSZijYFh6. Let us know.,google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410981721101701129,Fri Jul 02 15:20:31 +0000 2021,1625239231,https://twitter.com/google/status/1410981721101701129,"@MohitRZ1 Hi Mohit. If the account was deleted recently, try these steps to restore it: https://t.co/6gCYZSO9DW. Hope that helps.",google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410984460066209794,Fri Jul 02 15:31:24 +0000 2021,1625239884,https://twitter.com/google/status/1410984460066209794,Light up the skies with your own Fourth of July virtual fireworks show. Head to @googlearts to set off #AR fireworks above iconic U.S. landmarks → https://t.co/3CCpYqHx7f 🎆 https://t.co/gLBhYIfwlV,google,google,78,495,20536157,https://twitter.com/google,"Mountain View, CA"
1410986092422172673,Fri Jul 02 15:37:53 +0000 2021,1625240273,https://twitter.com/google/status/1410986092422172673,"@jinsoul4mysoul Hi there. We suggest contacting the appeals team: https://t.co/ANRBaW9H7T. If you don't know the password on your account, you can recover it here: https://t.co/CJQaJUw3RV. We hope this gets resolved soon.",google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410991564608913408,Fri Jul 02 15:59:38 +0000 2021,1625241578,https://twitter.com/google/status/1410991564608913408,"@Karan44552212 Hi there. To submit feedback, You can do so on your desktop at Drive &gt; Help (question-mark icon) &gt; Send feedback. Or via app Menu &gt; Help &amp; feedback &gt; Send feedback. Thanks!",google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410995127452045313,Fri Jul 02 16:13:48 +0000 2021,1625242428,https://twitter.com/google/status/1410995127452045313,@Rajshreta2 Hi Rajshreta. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1411000828618498054,Fri Jul 02 16:36:27 +0000 2021,1625243787,https://twitter.com/google/status/1411000828618498054,"@swathi31139188 Hi Swathi. We suggest contacting the appeals team: https://t.co/ANRBaW9H7T. If you don't know the password on your account, you can recover it here: https://t.co/CJQaJUw3RV. We hope this gets resolved soon.",google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1411021830987595778,Fri Jul 02 17:59:54 +0000 2021,1625248794,https://twitter.com/google/status/1411021830987595778,"@Grandfather96 Hi, Sreehari. Mind if we jump in? Thanks for your review! In order to help you, could you kindly elaborate on your feedback? If problems persist, you can also visit our Help Center: https://t.co/GxQkdkW6Kd. We hope we helped.",google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1411022635555770375,Fri Jul 02 18:03:06 +0000 2021,1625248986,https://twitter.com/google/status/1411022635555770375,"There’s no place like home(screen).
 
Personalize your Google Search widget on iOS to search faster, in style → https://t.co/gFmpJax3jK https://t.co/JBEqJ0qb35",google,google,105,1005,20536157,https://twitter.com/google,"Mountain View, CA"
1411050198202204162,Fri Jul 02 19:52:37 +0000 2021,1625255557,https://twitter.com/google/status/1411050198202204162,Update your Google Search widget for a home screen that’s so *you* 👇 https://t.co/hSqsmS7jm3,google,google,51,408,20536157,https://twitter.com/google,"Mountain View, CA"
1411371681785028622,Sat Jul 03 17:10:05 +0000 2021,1625332205,https://twitter.com/google/status/1411371681785028622,"@Yogendr49068960 Hi, Yogendra. Mind if we jump in? The call recording disclosure is in place to protect the privacy of all users. Please feel free to refer to https://t.co/KZbUaxnIam for additional context on our call recording disclosure. Thank you for taking the time to share feedback with us.",google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1411877022113087492,Mon Jul 05 02:38:08 +0000 2021,1625452688,https://twitter.com/google/status/1411877022113087492,"@fairwarning332 Hi there. Just to confirm, are you able to sign into your account on another device/browser? Let us know.",google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1411001950620028933,Fri Jul 02 16:40:54 +0000 2021,1625244054,https://twitter.com/google/status/1411001950620028933,@TracyHouck7 Hi Tracy. Have you already tried recovering your account using the steps here: https://t.co/CJQaJUw3RV? These tips may help: https://t.co/vQSZijYFh6. Let us know.,google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1411004621045198849,Fri Jul 02 16:51:31 +0000 2021,1625244691,https://twitter.com/google/status/1411004621045198849,@rajesh1158 Hi there. Let's connect you with our Support Team for help. Follow the link to get some help: https://t.co/HASKZp2Ul0. Keep us posted!,google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1411013990231195649,Fri Jul 02 17:28:45 +0000 2021,1625246925,https://twitter.com/google/status/1411013990231195649,@SatpalRai8 Hi Satpal. Try recovering your username here: https://t.co/XTuibbu7LT. You will need to know the name on the account and one of the recovery options to recover your username. Hope this helps.,google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1411014091603386378,Fri Jul 02 17:29:09 +0000 2021,1625246949,https://twitter.com/google/status/1411014091603386378,@NChaudh56666328 Hi there. Let's see what we can do to help. Look out for a DM with next steps.,google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1411014339834744835,Fri Jul 02 17:30:08 +0000 2021,1625247008,https://twitter.com/google/status/1411014339834744835,@aawash_neupane Hi Aawash. Let's see what we can do to help. Look out for a DM with next steps.,google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410876793465225222,Fri Jul 02 08:23:35 +0000 2021,1625214215,https://twitter.com/google/status/1410876793465225222,@HAZIQDANISHEggs Hi there. This guide may help recover your account: https://t.co/9TvlaPDaw2. Any luck?,google,google,0,1,20536157,https://twitter.com/google,"Mountain View, CA"
1410877062773186561,Fri Jul 02 08:24:39 +0000 2021,1625214279,https://twitter.com/google/status/1410877062773186561,@JAGATJY33432240 Hi Jagatjyoti. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410877298568531970,Fri Jul 02 08:25:35 +0000 2021,1625214335,https://twitter.com/google/status/1410877298568531970,"@BSapnir Hi Bhalara. Without revealing your email address, tell us more about what's going on with your Google account. We'll see what we can do to help.",google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410877431850876930,Fri Jul 02 08:26:07 +0000 2021,1625214367,https://twitter.com/google/status/1410877431850876930,@Aryan44134561 Hi Aryan. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410877602211012608,Fri Jul 02 08:26:47 +0000 2021,1625214407,https://twitter.com/google/status/1410877602211012608,"@Al74397797Ali Hi there. Just to confirm, have you already tried recovering your Google account using the steps here: https://t.co/CJQaJUw3RV? These tips may help: https://t.co/vQSZijYFh6. Let us know.",google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410882015013056512,Fri Jul 02 08:44:19 +0000 2021,1625215459,https://twitter.com/google/status/1410882015013056512,@VinodKu31950058 Hi Vinod. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410895726851264512,Fri Jul 02 09:38:49 +0000 2021,1625218729,https://twitter.com/google/status/1410895726851264512,@luzdloscaballos Hi Amy. Have you already tried recovering your account by completing the steps here: https://t.co/CJQaJUw3RV? These tips may help: https://t.co/vQSZijYFh6. Let us know.,google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410934539254390787,Fri Jul 02 12:13:02 +0000 2021,1625227982,https://twitter.com/google/status/1410934539254390787,@BaddestMedia Hi there. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410874955227668481,Fri Jul 02 08:16:16 +0000 2021,1625213776,https://twitter.com/google/status/1410874955227668481,"@BhobeshBoruah Hmm. You can skip that step using ""Try another way"" but we suggest answering all questions as best as you can. Keep us posted.",google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410875202481831937,Fri Jul 02 08:17:15 +0000 2021,1625213835,https://twitter.com/google/status/1410875202481831937,@__a4av8n5h_____ Hi Aravinth. Have you already tried recovering your account by completing the steps here: https://t.co/CJQaJUw3RV? These tips may help: https://t.co/vQSZijYFh6. Let us know.,google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410875537430622208,Fri Jul 02 08:18:35 +0000 2021,1625213915,https://twitter.com/google/status/1410875537430622208,@PooranGehlot Hi Pooran. Did you try resetting your password by completing the steps on this page: https://t.co/CJQaJUw3RV? These tips may help: https://t.co/vQSZijYFh6. Let us know.,google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410875780498964486,Fri Jul 02 08:19:33 +0000 2021,1625213973,https://twitter.com/google/status/1410875780498964486,"@ak6998792 Hi Amit. You can skip that step using ""Try another way"" but we suggest answering all questions as best as you can. Keep us posted.",google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410875973176901634,Fri Jul 02 08:20:19 +0000 2021,1625214019,https://twitter.com/google/status/1410875973176901634,"@Shhuraj1 Hi Shhuraj. Just to confirm, have you already tried recovering your Google account using the steps here: https://t.co/CJQaJUw3RV? These tips may help: https://t.co/vQSZijYFh6. Let us know.",google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410878371584778241,Fri Jul 02 08:29:51 +0000 2021,1625214591,https://twitter.com/google/status/1410878371584778241,@Dayanan57815391 Hi Dayanand. Let's see what we can do to help. Look out for a DM with next steps.,google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410881044400775171,Fri Jul 02 08:40:28 +0000 2021,1625215228,https://twitter.com/google/status/1410881044400775171,"@thormee_ Hi Tommy. Are you getting a specific error message when you try signing into your Google account? Without revealing your email address, give us the exact wording &amp; we'll try and point you in the right direction. This guide may also help: https://t.co/2onqlsMNnL.",google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410881225867337730,Fri Jul 02 08:41:11 +0000 2021,1625215271,https://twitter.com/google/status/1410881225867337730,@BestCrewOnTV Hi there. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410881638775640066,Fri Jul 02 08:42:50 +0000 2021,1625215370,https://twitter.com/google/status/1410881638775640066,@RokadeMugdha Hi Mugdha. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410881817935294465,Fri Jul 02 08:43:32 +0000 2021,1625215412,https://twitter.com/google/status/1410881817935294465,"@Hemant80356772 Hi Hemant. Without revealing your email address, tell us more about what's going on with your account. We'll see what we can do to help.",google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410947880991563776,Fri Jul 02 13:06:03 +0000 2021,1625231163,https://twitter.com/google/status/1410947880991563776,@pawandhanush Hi Pavan. Let's see what we can do to help. Look out for a DM with next steps.,google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410948415169650688,Fri Jul 02 13:08:10 +0000 2021,1625231290,https://twitter.com/google/status/1410948415169650688,@LANXGAN Hi there. Let's see if we can help. Please follow us and let us know when you have so we can share next steps through DM.,google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410811670126080006,Fri Jul 02 04:04:48 +0000 2021,1625198688,https://twitter.com/google/status/1410811670126080006,"@Kananimeet3 Hi Kanani. Are you getting a specific error message? Without revealing your email address, give us the exact wording &amp; we'll try and point you in the right direction. This guide may also help: https://t.co/2onqlsMNnL.",google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410811900313677825,Fri Jul 02 04:05:43 +0000 2021,1625198743,https://twitter.com/google/status/1410811900313677825,@PhDShaun Hmm. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410812420189306883,Fri Jul 02 04:07:47 +0000 2021,1625198867,https://twitter.com/google/status/1410812420189306883,@KryanLightning Hi Ciarán. Have you already tried recovering your account using the steps here: https://t.co/CJQaJUw3RV? These tips may help: https://t.co/vQSZijYFh6. Let us know.,google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410812815368130560,Fri Jul 02 04:09:21 +0000 2021,1625198961,https://twitter.com/google/status/1410812815368130560,@AdarshWaskle Hmm. Try these tips if you're having issues with 2-Step Verification: https://t.co/QBOhSJTMiS. Keep us posted.,google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410813271138082818,Fri Jul 02 04:11:10 +0000 2021,1625199070,https://twitter.com/google/status/1410813271138082818,@AkashGh08921399 Hi Akash. Let's see what we can do to help. Look out for a DM with next steps.,google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410813405699661826,Fri Jul 02 04:11:42 +0000 2021,1625199102,https://twitter.com/google/status/1410813405699661826,@Raju07143 Hi Raju. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410816789437718534,Fri Jul 02 04:25:08 +0000 2021,1625199908,https://twitter.com/google/status/1410816789437718534,"@porkingclaus Hi there. You can skip that step using ""Try another way"" but we suggest answering all questions as best as you can. Keep us posted.",google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410820567784112130,Fri Jul 02 04:40:09 +0000 2021,1625200809,https://twitter.com/google/status/1410820567784112130,@imminanath Hi Minanath. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410820681059782657,Fri Jul 02 04:40:36 +0000 2021,1625200836,https://twitter.com/google/status/1410820681059782657,"@karlcaoile2 Hi Karl. Just to confirm, have you already tried recovering your Google account using the steps here: https://t.co/CJQaJUw3RV? These tips may help: https://t.co/vQSZijYFh6. Let us know.",google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410821250163879937,Fri Jul 02 04:42:52 +0000 2021,1625200972,https://twitter.com/google/status/1410821250163879937,@dougggcat Hi there. Did you try resetting your password by completing the steps on this page: https://t.co/CJQaJUw3RV? These tips may help: https://t.co/vQSZijYFh6. Let us know.,google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410822010423463937,Fri Jul 02 04:45:53 +0000 2021,1625201153,https://twitter.com/google/status/1410822010423463937,@Sahilku50338953 Hi Sahil. Let's see what we can do to help. Look out for a DM with next steps.,google,google,0,1,20536157,https://twitter.com/google,"Mountain View, CA"
1410822132402200576,Fri Jul 02 04:46:22 +0000 2021,1625201182,https://twitter.com/google/status/1410822132402200576,@ayodhya99382737 Hi Ayodhya. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
1410822238518091776,Fri Jul 02 04:46:48 +0000 2021,1625201208,https://twitter.com/google/status/1410822238518091776,@ChetankumarVJ Hi there. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,google,google,0,0,20536157,https://twitter.com/google,"Mountain View, CA"
